389,0305 44 00,,"Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp.,
Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp.,
Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus
spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus
hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla
spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)"
390,0305.49 00,,Other
391,,,"Dried fish, whether or not salted but not smoked :"
392,0305.51.00,,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
393,0305 52 00,,"Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp.,
Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp.,
Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus
spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus
hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla
spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)"
394,0305 53 00,,"Fish of the families Bregmacerotidae, Euclichthyidae, Gadidae,
Macrouridae, Melanonidae, Merlucciidae, Moridae and
Muraenolepididae, other than cod ( Gadus morhua, Gadus ogac,
Gadus macrocephalus)"
,,,
SL NO,HS CODE,,DESCRIPTION
395,0305 54 00,,"Herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis
spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella
(Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel
(Scomber scombrus, Scomber australasicus, Scomber japonicus),
Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus
spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles
(Caranx spp.), cobia (Rachycentron canadum), silver pomfrets
(Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus
spp.), capelin (Mallotus villosus), Sword fish (Xiphias gladius),
Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins,
sailfishes, spearfish (Istiophoridae)"
396,0305.59,,Other
397,0305.59.10,,mumbai duck
398,0305.59.20,,seer without head
399,0305.59.30,,sprats
400,0305.59.90,,other
401,,,"fish, salted but not dried or smoded and fish in brine other than edible fish
offal"
402,0305.61 00,,"Herrings (Clupea harengus, Clupea pallasii)"
403,0305.62 00,,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)"
404,0305.63 00,,Anchovies (Engraulis spp.)
405,0305.64.00,,"Tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp.,
Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp.,
Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus
spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus
hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla
spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)"
406,0305.69,,Other
407,0305.69.10,,mumbai duck
408,0305.69.20,,seer without head
409,0305.69.30,,sprats
410,0305.69.90,,other
411,,,"Fish fins, heads, tails, maws and other edible fish offal."
412,0305 71 00,,"Shark fins,"
413,0305 72 00,,"Fish heads, tails and maws"
414,0305 79 00,,Other
415,0306,,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen,
dried, salted or in brine; crustaceans, in shell, cooked by steaming
or by boiling in water, whether or not chilled, frozen, dried, salted or
in brine; flours, meals and pellets of crustaceans, fit for human
consumption"
416,,,Frozen :
417,0306.11 00,,"Rock lobster and Other Sea crawfish (Palinurus spp., Panulirus spp.,
Jasus spp.)"
418,0306.12,,Lobsters (Homarus spp.)
419,0306.12.10,,whole cooked
420,0306.12.90,,other
421,0306.14 00,,Carbs
422,0306 15 00,,Norway lobsters (Nephrops norvegicus)
423,0306.16,,"Cold water shrimps and prawns (Pandalus spp., Crangon rangon):"
424,0306.16 10,,Accelerated Freeze Dried (AFD)
425,0306.16 90,,Other
,,,
SL NO,HS CODE,,DESCRIPTION
426,0306 17,,Other shrimps and prawns:
427,,,Scampi (Macrobrachium spp.)
428,0306 17 11,,Accelerated Freeze Dried (AFD)
429,0306 17 19,,Other
430,0306 17 90,,Other
431,0306.19.00,,"Other, including flours, meals and pellets of crustaceans, fit for human
consumption"
432,,,Not Frozen :
433,0306.21 00,,"Rock lobster and Other Sea crawfish (Palinurus spp., Panulirus spp.,
Jasus spp.)"
434,0306.22 00,,Lobsters (Homarus spp.)
435,0306.24 00,,Crabs
436,0306 25 00,,Norway lobsters (Nephrops norvegicus)
437,0306 26 00,,"Cold water shrimps and prawns (Pandalus spp., Crangon rangon):"
438,0306 27,,Other shrimps and prawns:
439,0306 27 10,,Powdered
440,0306 27 90,,Other
441,0306.29.00,,"other, including flours, meals and pellets, of crustaceans, fit for human
consumption"
442,,,"Live, fresh or chilled:"
443,0306 31 00,,"Rock lobster and other sea crawfish (Palinurus spp., Jasus spp.)"
444,0306 32 00,,Lobsters ( Homarus spp.)
445,0306 33 00,,Crabs
446,0306 34 00,,Norway lobsters (Nephrops norvegicus)
447,0306 35 00,,"Cold water shrimps and prawns (Pandalus spp., Crangon crangon )"
448,0306 36 00,,Other shrimps and prawns
449,0306 39 00,,"Other, including flours, meals and pellets of crustaceans, fit for human consumption"
450,,,Other:
451,0306 91 00,,"Rock lobster and other sea crawfish (Palinurus spp., Jasus spp.)"
452,0306 92 00,,Lobsters ( Homarus spp.)
453,0306 93 00,,Crabs
454,0306 94 00,,Norway lobsters (Nephrops norvegicus)
455,0306 95 00,,Shrimps and prawns
456,0306 99 00,,"Other, including flours, meals and pellets of crustaceans, fit for human consumption"
457,0307,,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried,
salted or in brine; aquatic invertebrates other than crustaceans and
molluscs, live, fresh, chilled, frozen, dried, salted or in brine; flours,
meals and pellets of aquatic invertebra other than crustaceans, fit
for human consumption"
458,,,Oysters
459,0307 11 00,,Live fresh or child
460,0307 12 00,,Frozen
461,0307 19 00,,Other
462,,,"Scallops, including queen scallops of the genera Pecten, Chlamys or
placopecten :"
463,0307 21 00,,"live, fresh or chilled"
464,0307 22 00,,Frozen
465,0307 29 00,,other
466,,,"Mussels (Mytilus spp., Perna spp. )"
467,0307 31 00,,"Live, fresh or chilled"
,,,
SL NO,HS CODE,,DESCRIPTION
468,0307 32 00,,Frozen
469,0307 39,,Other
470,0307 39 10,,"clams, clam meat (bivalves-Victoria, spp., Mertrix spp.and Katalysia spp.)"
471,0307 39 90,,Other
472,,,Cuttle fish and squid:
473,0307 42,,"Live, fresh or chilled:"
474,0307 42 10,,Cuttle fish
475,0307 42 20,,Squid
476,0307 43,,Frozen:
477,0307 43 10,,Cuttle fish
478,0307 43 20,,Whole squids
479,0307 43 30,,Squid tubes
480,0307 49,,Other
481,0307 49 10,,Cuttle fish
482,0307 49 20,,Whole squids
483,0307.49.30,,Squid tubes
484,0307 49 40,,Dried squids
485,0307.49.90,,other
486,,,Octopus (Octopus spp.):
487,0307.51.00,,"live, fresh or chilled"
488,0307 52 00,,Frozen
489,0307.59.00,,other
490,0307.60.00,,"snails, other than sea snails"
491,,,"Clams, cockles and ark shells (famillies Arcidae, Arcticidae, Cardiidae,
Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae Semelidae,
Solecurtidae, Solenidae, Tridacnidae and Veneridae):"
492,0307 71 00,,"Live, fresh or chilled"
493,0307 72 00,,Frozen
494,0307 79 00,,Other
495,,,Abalone (Haliotis Spp.) and stromboid conchs (Strombus spp.):
496,0307 81 00,,"Live, fresh or chilled abalone (Haliotis spp.)"
497,0307 82 00,,"Live, fresh or chilled stromboid conchs (Strombus spp.)"
498,0307 83 00,,Frozen abalone (Haliotis spp.)
499,0307 84 00,,Frozen stromboid conchs (Strombus spp.)
500,0307 87 00,,Other abalone (Haliotis spp.)
501,0307 88 00,,Other stromboid conchs (Strombus spp.)
502,0307 89 00,,Other
503,,,"Other including flours, meals and pellets, fit for human consumption
:"
504,0307 91 00,,"Live, fresh or chilled"
505,0307 92 00,,Frozen
506,0307 99 00,,Other
507,0308,,"Sea cucumbers (Stichopus japonicus, Holothuroidea)"
508,,,"sea cusumbers (Stichopus japonicus, Holothurioidea):"
509,0308 11 00,,Live fresh or child
510,0308 12 00,,Frozen
511,0308 19 00,,Other
,,,
SL NO,HS CODE,,DESCRIPTION
512,,,"Sea urchins (Strongylocentrotus spp., Paracentrotus lividus,
Loxechinus albus, Echinus esculentus):"
513,0308 21 00,,"Live, fresh or chilled"
514,0308 22 00,,Frozen
515,0308 29 00,,Other
516,0308 30,,Jellyfish (Rhopilema spp.)
517,0308 30 10,,"Live, fresh or chilled"
518,0308 30 20,,Dried salted or frozen
519,0308 90 00,,Other
520,0401,,"Milk and cream, not concentrated nor containing added sugar or
other sweetening matter."
521,0401.10.00,,"Of a fat content, by weight, not exceeding 1%"
522,0401.20.00,,"Of a fat content, by weight, exceeding 1% but not exceeding 6%"
523,0401.40 00,,"of a fat content.by weight, exceeding 6% but not exceeding 10%"
524,0401.50.00,,"Of a fat content, by weight,exceedinng 10%"
525,0402,,"Milk and cream, concentrated or containing added sugar or other
sweetening matter."
526,0402.10,,"- In powder, granules or other solid forms, of a fat content, by
weight, not exceeding 1.5%"
527,0402.10.10,,Skimmed milk
528,0402.10.20,,Milk food for babies
529,0402.10.90,,Other
530,,,"In powder, granules or other solid forms, of a fat content, by weight
exceeding 1.5%:"
531,0402.21,,Not containing added sugar or Other sweetening matter
532,0402.21.00,,Not containing added sugar or other sweetening matter
533,0402.29,,Other
534,0402.29.10,,Whole milk
535,0402.29.20,,Milk for babies
536,0402.29.90,,Other
537,,,Other
538,0402.91,,Not containing added sugar or Other sweetening matter
539,0402.91.10,,Condensed milk
540,0402.91.90,,Other
541,0402.99,,Other
542,0402.99.10,,Whole milk
543,0402.99.20,,Condensed milk
544,0402.99.90,,Other
545,0403,,"Buttermilk, curdled milk and cream, yogurt, kephir and other
fermented or acidified milk and cream, whether or not concentrated
or containing added sugar or other sweetening matter or flavoured
or containing added fruit, nuts or cocoa."
546,0403.10,,Yogurt
547,0403.10.00,,Yogurt
548,0403.90,,Other
549,0403.90.10,,Butter milk
550,0403.90.90,,other
551,0404,,"Whey, whether or not concentrated or containing added sugar or
other sweetening matter; products consisting of natural milk
constituents, whether or not containing added sugar or other
sweetening matter, not elsewhere specified or included."
552,0404.10,,"Whey and modified Whey, whether or Not concentrated or
containing added sugar or Other sweetening matter"
,,,
SL NO,HS CODE,,DESCRIPTION
553,0404.10.10,,"Whey, concentrated, evaporated or condensed, liquid or semi-solid"
554,0404.10.20,,"Whey, dry , blocks and powdered"
555,0404.10.90,,Other
556,0404.90,,Other
557,0404.90.00,,Other
558,0405,,Butter and other fats and oils derived from milk; dairy spreads.
559,0405.10,,Butter
560,0405.10.00,,Butter
561,0405.20,,Dairy spreads
562,0405.20.00,,Dairy Spreads
563,0405.90,,Other
564,0405.90.10,,Butter Oil
565,0405.90.20,,Ghee
566,0405.90.90,,Other
567,0406,,Cheese and curd.
568,0406.10,,"fresh (unripened or uncured) cheese, including Whey cheese, and
curd"
569,0406.10.00,,"Fresh cheese, including whey cheese and curd"
570,0406.20,,"Grated or powdered cheese, of all kinds"
571,0406.20.00,,"Grated or powdered cheese, of all kinds"
572,0406.30,,"Processed cheese, Not Grated or powdered"
573,0406.30.00,,Processed cheese not grated or powdered
574,0406.40,,"Blue-veined cheese and Other cheese containing veins produced by
Penicillium roqueforti"
575,0406.40.00,,"Blue veined cheese and other cheese containing veins produced by
Pencillium roqueforti"
576,0406.90,,Other cheese
577,0406.90.00,,Other cheese
578,0407,,"Birds' eggs, in shell, fresh, preserved or cooked."
579,,,Fertilised eggs for incubation:
580,0407.11.00,,of fowls of the species Gallus domesticus :
581,0407.19,,Other
582,0407 19 10,,of ducks
583,0407 19 90,,Other
584,,,Othre fresh eggs:
585,0407 21 00,,Of fowls of the species Gallus domesticus :
586,0407 29 00,,Other
587,0407 90 00,,Other
588,0408,,"Birds' eggs, not in shell, and egg yolks, fresh, dried, cooked by
steaming or by boiling in water, moulded, frozen or otherwise
preserved, whether or not containing added sugar or other
sweetening matter."
589,,,Egg yolks:
590,0408.11,,dried
591,0408.11.00,,dried
592,0408.19,,Other
593,0408.19.00,,Other
594,,,other
595,0408.91,,dried
596,0408.91.00,,dried
,,,
SL NO,HS CODE,,DESCRIPTION
597,0408.99,,Other
598,0408.99.00,,Other
599,0409,,Natural honey.
600,409,,Natural honey.
601,0409.00.00,,Natural Honey
602,0410,,"Edible products of animal origin, not elsewhere specified or
included."
603,0410.00,,"Edible products of animal origin, not elsewhere specified or
included."
604,0410.00.10,,Of wild animals
605,0410.00.20,,"Turtle eggs and salanganes' nests (""birds' nests"")"
606,0410.00.90,,Other
607,0501,,"Human hair, unworked, whether or not washed or scoured; waste of
human hair."
608,0501.00,,"Human hair, unworked, whether or not washed or scoured; waste of
human hair."
609,0501.00.10,,"Human hair, unworked, whether or not washed or scoured"
610,0501.00.20,,Waste of human hair
611,0502,,"Pigs', hogs' or boars' bristles and hair; badger hair and other brush
making hair; waste of such bristles or hair."
612,0502.10,,"- Pigs', hogs' or boars' bristles and hair and waste thereof"
613,0502.10.10,,"Pigs' , hogs' or boars' bristles and hair"
614,0502.10.20,,"Waste of pigs', hogs' or boars' bristles and hair"
615,0502.90,,Other
616,0502.90.10,,Badger hair and other brush making hair
617,0502.90.20,,Yak tail hair
618,0502.90.90,,Other
619,0504,,"Guts, bladders and stomachs of animals (other than fish), whole and
pieces thereof, fresh, chilled, frozen, salted, in brine, dried or
smoked."
620,0504.00,,"Guts, bladders and stomachs of animals (other than fish), whole and
pieces thereof, fresh, chilled, frozen, salted, in brine, dried or
smoked."
621,0504.00.10,,Guts of cattle for natural food casings
622,0504.00.20,,Guts of sheep and goats for natural food casings
623,,,guts of other animal for natural food casings:
624,0504.00.31,,Of wild animals
625,0504.00.39,,Other
626,0504.00.41,,Of wild animals
627,0504.00.49,,Other
628,,,bladders and stomachs
629,0504.00.51,,Of wild animals
630,0504.00.59,,Other
631,0505,,"Skins and other parts of birds, with their feathers or down, feathers
and parts of feathers (whether or not with trimmed edges) and
down, not further worked than cleaned, disinfected or treated for
preservation; powder and waste of feathers or parts of feathers"
632,0505.10,,- Feathers of a kind used for stuffing; down
633,0505.10.10,,Of wild birds
634,0505.10.90,,Other
635,0505.90,,Other
636,0505.90.10,,Peacock tail and wing feather
,,,
SL NO,HS CODE,,DESCRIPTION
637,,,other feather (excluding for stuffing purpose)
638,0505.90.21,,Of wild birds
639,0505.90.29,,Other
640,,,powder and waste of feathers or parts of feathers:
641,0505.90.31,,Of wild birds
642,0505.90.39,,Other
643,,,skins and other parts :
644,0505.90.91,,Of wild birds
645,0505.90.99,,Other
646,0506,,"Bones and horn-cores, unworked, defatted, simply prepared (but not
cut to shape), treated with acid or degelatinised; powder and waste
of these products."
647,0506.10,,Ossein and bones treated with acid
648,,,"bones including horn-cores, crushed"
649,0506.10.11,,Of wild animals
650,0506.10.19,,Other
651,,,bone grist:
652,0506.10.21,,Of wild animals
653,0506.10.29,,Other
654,,,Ossein:
655,0506.10.31,,Of wild animals
656,0506.10.39,,Other
657,0506.10.41,,Of wild animals
658,0506.10.49,,Other
659,0506.90,,Other
660,,,bone meal:
661,0506.90.11,,Of wild animals
662,0506.90.19,,Other
663,,,other:
664,0506.90.91,,Of wild animals
665,0506.90.99,,Other
666,0507,,"Ivory, tortoise-shell, whalebone and whalebone hair, horns, antlers,
hooves, nails, claws and beaks, unworked or simply prepared but
not cut to shape; powder and waste of these products."
667,0507.10,,- Ivory; ivory powder and waste
668,0507.10.10,,Ivory
669,0507.10.20,,Ivory powder and waste
670,0507.90,,Other
671,0507.90.10,,Hoof meal
672,0507.90.20,,Horn meal
673,0507.90.30,,"Hooves, claws, nails and beaks"
674,0507.90.40,,Antlers
675,0507.90.50,,Buffalo horns
676,0507.90.60,,Tortoise shell
677,0507.90.70,,Claws and waste of tortoise shell
678,0507.90.90,,Other
679,0508,,"Coral and similar materials, unworked or simply prepared but not
otherwise worked; shells of molluscs, crustaceans or echinoderms
and cuttle-bone, unworked or simply prepared but not cut to shape,
powder and waste thereof."
,,,
SL NO,HS CODE,,DESCRIPTION
680,0508.00,,"Coral and similar materials, unworked or simply prepared but not
otherwise worked; shells of molluscs, crustaceans or echinoderms
and cuttle-bone, unworked or simply prepared but not cut to shape,
powder and waste thereof."
681,0508.00.10,,Coral
682,0508.00.20,,Chanks
683,0508.00.30,,Cowries
684,0508.00.40,,Cuttlefish bones
685,0508.00.50,,Shells
686,0508.00.90,,Other
687,0510,,"Ambergris, castoreum, civet and musk; cantharides; bile, whether or
not dried; glands and other animal products used in the preparation
of pharmaceutical products, fresh, chilled, frozen or otherwise
provisionally preserved."
688,0510.00,,"Ambergris, castoreum, civet and musk; cantharides; bile, whether or
not dried; glands and other animal products used in the preparation
of pharmaceutical products, fresh, chilled, frozen or otherwise
provisionally preserved."
689,0510.00.10,,"Bezooar, cow (goolochan)"
690,0510.00.20,,Ox Gallstone
691,0510.00.30,,"Placenta, frozen"
692,,,other:
693,0510.00.91,,Of wild animals
694,0510.00.99,,Other
695,0511,,"Animal products not elsewhere specified or included; dead animals
of Chapter 1 or 3, unfit for human consumption."
696,0511.10,,bovine semen
697,0511.10.00,,Bovine semen
698,,,other:
699,0511.91,,"-- Products of fish or crustaceans, molluscs or other aquatic
invertebrates; dead animals of Chapter 3"
700,0511.91.10,,Fish nails
701,0511.91.20,,Fish tails
702,0511.91.30,,Other fish waste
703,0511.91.90,,Other
704,0511.99,,Other
705,,,silkworm pupae:
706,0511.99.11,,Artemia
707,0511.99.19,,Other
708,,,sinews and tendons:
709,0511.99.21,,Of wild life
710,0511.99.29,,Other
711,,,other:
712,0511.99.91,,"Frozen semen, other than bovine; bovine embryo"
713,0511.99.92,,Of wild life
714,0511.99.99,,Other
715,0601,,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes,
dormant, in growth or in flower; chicory plants and roots other than
roots of heading 12.12."
716,0601.10.00,,"Bulbs,tubers,tuberous roots,corms,crowns and rhizomes, dormant"
717,0601.20,,"- Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, in
growth or in flower; chicory plants and roots"
718,0601.20.10,,"Bulbs, horticultural"
,,,
SL NO,HS CODE,,DESCRIPTION
719,,,chicory plants and roots:
720,0601.20.21,,Plants
721,0601.20.22,,Roots
722,0601.20.90,,Other
723,0602,,"Other live plants (including their roots), cuttings and slips;
mushroom spawn."
724,0602.10.00,,Unrooted cuttings and slips
725,0602.20,,"Trees, shrubs and bushes, grafted or Not, of kinds which bear edible
fruit or nuts"
726,0602.20.10,,"Edible fruit or nut trees,grafted or not"
727,0602.20.20,,Cactus
728,0602.20.90,,Other
729,0602.30.00,,"Rhododendrons and azaleas, grafted or not"
730,0602.40.00,,"Roses, grafted or not"
731,0602.90,,Other
732,0602.90.10,,Mushroom spawn
733,0602.90.20,,Flowering plants
734,0602.90.30,,Tissue cullture plants
735,0602.90.90,,Other
736,0603,,"Cut flowers and flower buds of a kind suitable for bouquets or for
ornamental purposes, fresh, dried, dyed, bleached, impregnated or
otherwise prepared."
737,,,fresh:
738,0603.11.00,,Roses
739,0603.12.00,,Carnations
740,0603.13.00,,Orchids
741,0603.14.00,,Chrysanthemums
742,0603 15 00,,Lilies(Lilium spp.)
743,0603.19.00,,Other
744,0603.90.00,,Other
745,0604,,"Foliage, branches and other parts of plants, without flowers or
flower buds, and grasses, mosses and lichens, being goods of a
kind suitable for bouquets or for ornamental purposes, fresh, dried,
dyed, bleached, impregnated or otherwise prepared."
746,0604.20 00,,fresh
747,0604.90.00,,Other
748,0701,,"Potatoes, fresh or chilled."
